t_nsec,t_sec,header.frame_id,header.stamp.nanosec,header.stamp.sec,poses
1770511842805531319,1770511842.8055315,world,805300907,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.3272966146469116,""y"":0.5943463444709778,""z"":1.0572857856750488},""orientation"":{""x"":-0.012553037144243717,""y"":-0.052460927516222,""z"":-0.09553555399179459,""w"":0.9939634203910828}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.773305892944336,""y"":0.8768488168716431,""z"":1.0904624462127686},""orientation"":{""x"":0.002567403018474579,""y"":-0.0014706900110468268,""z"":0.03463532030582428,""w"":0.9993956089019775}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10659125447273254,""y"":0.5081070065498352,""z"":0.8175473809242249},""orientation"":{""x"":0.02117493376135826,""y"":-0.0036290993448346853,""z"":0.0955030769109726,""w"":0.9951972961425781}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.523019790649414,""y"":0.7826210856437683,""z"":1.110717535018921},""orientation"":{""x"":0.005017502699047327,""y"":0.027845926582813263,""z"":-0.22871240973472595,""w"":0.9730827808380127}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4429500102996826,""y"":-0.5738703608512878,""z"":1.2730576992034912},""orientation"":{""x"":-0.037215687334537506,""y"":0.0068410527892410755,""z"":0.8698399066925049,""w"":-0.4918808043003082}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21180428564548492,""y"":-1.1499906778335571,""z"":1.1044375896453857},""orientation"":{""x"":-0.032847508788108826,""y"":0.003906972706317902,""z"":0.9698787331581116,""w"":-0.24133184552192688}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6725530624389648,""y"":-0.9438038468360901,""z"":0.19912199676036835},""orientation"":{""x"":-0.027256881818175316,""y"":-0.03106561116874218,""z"":0.9990794062614441,""w"":-0.011502381414175034}}}]"
1770511842815569968,1770511842.8155699,world,815315916,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.3386608362197876,""y"":0.5994380712509155,""z"":1.0599511861801147},""orientation"":{""x"":-0.012471171095967293,""y"":-0.055199552327394485,""z"":-0.09376668930053711,""w"":0.993984580039978}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7733137607574463,""y"":0.8768675923347473,""z"":1.0904771089553833},""orientation"":{""x"":0.002531487960368395,""y"":-0.0015424027806147933,""z"":0.03458085656166077,""w"":0.9993975162506104}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10659345984458923,""y"":0.5080420970916748,""z"":0.8174445629119873},""orientation"":{""x"":0.02099035121500492,""y"":-0.003480175044387579,""z"":0.09563442319631577,""w"":0.9951891303062439}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.523010015487671,""y"":0.7826213240623474,""z"":1.1107232570648193},""orientation"":{""x"":0.005045914091169834,""y"":0.02784116193652153,""z"":-0.2287183552980423,""w"":0.9730813503265381}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442934513092041,""y"":-0.5738951563835144,""z"":1.2730565071105957},""orientation"":{""x"":-0.0373232439160347,""y"":0.006809283513575792,""z"":0.8698095083236694,""w"":-0.49192681908607483}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21176663041114807,""y"":-1.1500191688537598,""z"":1.1045119762420654},""orientation"":{""x"":-0.03302386775612831,""y"":0.0038962215185165405,""z"":0.9699044823646545,""w"":-0.24120429158210754}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6726174354553223,""y"":-0.9438120722770691,""z"":0.1991320550441742},""orientation"":{""x"":-0.027674352750182152,""y"":-0.031113281846046448,""z"":0.9990684986114502,""w"":-0.011321700178086758}}}]"
1770511842825572047,1770511842.825572,world,825360084,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.3500070571899414,""y"":0.6044581532478333,""z"":1.0625542402267456},""orientation"":{""x"":-0.008526892401278019,""y"":-0.05081973224878311,""z"":-0.09166446328163147,""w"":0.9944557547569275}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.773284673690796,""y"":0.8768618702888489,""z"":1.0904704332351685},""orientation"":{""x"":0.002558586886152625,""y"":-0.0015031861839815974,""z"":0.034660257399082184,""w"":0.9993947744369507}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.1066514179110527,""y"":0.50809645652771,""z"":0.8175221085548401},""orientation"":{""x"":0.0210888609290123,""y"":-0.0031701659318059683,""z"":0.09576959162950516,""w"":0.9951750636100769}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5231502056121826,""y"":0.7826669812202454,""z"":1.110762119293213},""orientation"":{""x"":0.004915508907288313,""y"":0.028189467266201973,""z"":-0.22889450192451477,""w"":0.9730305671691895}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.44288969039917,""y"":-0.5739139318466187,""z"":1.2730602025985718},""orientation"":{""x"":-0.03748900070786476,""y"":0.0067237201146781445,""z"":0.8697651028633118,""w"":-0.49199390411376953}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.2118057757616043,""y"":-1.1500202417373657,""z"":1.1043291091918945},""orientation"":{""x"":-0.03297538682818413,""y"":0.00383562920615077,""z"":0.969863772392273,""w"":-0.2413756400346756}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.67271888256073,""y"":-0.943770170211792,""z"":0.19911304116249084},""orientation"":{""x"":-0.0277780219912529,""y"":-0.031089678406715393,""z"":0.999065637588501,""w"":-0.011387196369469166}}}]"
1770511842835920901,1770511842.8359208,world,835694250,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.361307144165039,""y"":0.6095582842826843,""z"":1.064997911453247},""orientation"":{""x"":-0.007464233785867691,""y"":-0.0503900945186615,""z"":-0.09070781618356705,""w"":0.9945738911628723}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7732583284378052,""y"":0.8768682479858398,""z"":1.090461015701294},""orientation"":{""x"":0.0025416389107704163,""y"":-0.0014501690166071057,""z"":0.03466195613145828,""w"":0.9993948340415955}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10673192888498306,""y"":0.5080715417861938,""z"":0.8175322413444519},""orientation"":{""x"":0.02108750119805336,""y"":-0.003025410696864128,""z"":0.0958583652973175,""w"":0.9951670169830322}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230369567871094,""y"":0.7826544642448425,""z"":1.110716700553894},""orientation"":{""x"":0.004954427946358919,""y"":0.027870099991559982,""z"":-0.2287171483039856,""w"":0.9730812907218933}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442873001098633,""y"":-0.5739563703536987,""z"":1.2730594873428345},""orientation"":{""x"":-0.037729885429143906,""y"":0.006623198743909597,""z"":0.8697133660316467,""w"":-0.492068350315094}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.2118624448776245,""y"":-1.1500166654586792,""z"":1.1043541431427002},""orientation"":{""x"":-0.032882511615753174,""y"":0.0038449049461632967,""z"":0.9698590040206909,""w"":-0.24140717089176178}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6727325916290283,""y"":-0.9437809586524963,""z"":0.1993585079908371},""orientation"":{""x"":-0.028960667550563812,""y"":-0.03108193539083004,""z"":0.9990329742431641,""w"":-0.01132986694574356}}}]"
1770511842846372285,1770511842.8463724,world,846113092,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.3725637197494507,""y"":0.6146090030670166,""z"":1.0674582719802856},""orientation"":{""x"":-0.006059715524315834,""y"":-0.050438959151506424,""z"":-0.08976810425519943,""w"":0.9946662187576294}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7732434272766113,""y"":0.8768667578697205,""z"":1.0904637575149536},""orientation"":{""x"":0.0025410510133951902,""y"":-0.0014023645780980587,""z"":0.03468602895736694,""w"":0.9993940591812134}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.1067659854888916,""y"":0.5079926252365112,""z"":0.8174250721931458},""orientation"":{""x"":0.02094905637204647,""y"":-0.0031483634375035763,""z"":0.09590195119380951,""w"":0.9951653480529785}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230319499969482,""y"":0.7826628088951111,""z"":1.1107372045516968},""orientation"":{""x"":0.0049852048978209496,""y"":0.027864357456564903,""z"":-0.22871993482112885,""w"":0.9730806350708008}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4428670406341553,""y"":-0.5739971995353699,""z"":1.27308189868927},""orientation"":{""x"":-0.037920352071523666,""y"":0.0064702811650931835,""z"":0.8696736097335815,""w"":-0.4921259880065918}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21178781986236572,""y"":-1.1499724388122559,""z"":1.1044338941574097},""orientation"":{""x"":-0.03279701620340347,""y"":0.0038814228028059006,""z"":0.9698700308799744,""w"":-0.2413739562034607}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6727726459503174,""y"":-0.9438043832778931,""z"":0.199478417634964},""orientation"":{""x"":-0.029666153714060783,""y"":-0.031234832480549812,""z"":0.9990103840827942,""w"":-0.01106925867497921}}}]"
1770511842855562588,1770511842.8555624,world,855321884,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.3838902711868286,""y"":0.619770884513855,""z"":1.0698988437652588},""orientation"":{""x"":-0.0005451711476780474,""y"":-0.055275194346904755,""z"":-0.08710876107215881,""w"":0.9946639537811279}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7732409238815308,""y"":0.8768676519393921,""z"":1.0904701948165894},""orientation"":{""x"":0.002543468028306961,""y"":-0.0012556416913866997,""z"":0.034664105623960495,""w"":0.9993950128555298}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10687068849802017,""y"":0.5080592036247253,""z"":0.8174362182617188},""orientation"":{""x"":0.021118465811014175,""y"":-0.0029304814524948597,""z"":0.09614401310682297,""w"":0.9951390624046326}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230388641357422,""y"":0.7826765775680542,""z"":1.1107336282730103},""orientation"":{""x"":0.004937037825584412,""y"":0.027869245037436485,""z"":-0.2287171185016632,""w"":0.9730814099311829}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4428555965423584,""y"":-0.5740345120429993,""z"":1.273078203201294},""orientation"":{""x"":-0.03814244270324707,""y"":0.006374189164489508,""z"":0.8696367740631104,""w"":-0.49217522144317627}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21185611188411713,""y"":-1.1500282287597656,""z"":1.1043884754180908},""orientation"":{""x"":-0.03296644613146782,""y"":0.004029751289635897,""z"":0.9698677659034729,""w"":-0.241357684135437}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6727384328842163,""y"":-0.9438759088516235,""z"":0.19938905537128448},""orientation"":{""x"":-0.028483908623456955,""y"":-0.03141660988330841,""z"":0.9990404844284058,""w"":-0.010943576693534851}}}]"
1770511842865508735,1770511842.8655086,world,865326939,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.3950865268707275,""y"":0.6248825788497925,""z"":1.0723223686218262},""orientation"":{""x"":0.004280115943402052,""y"":-0.05307365208864212,""z"":-0.08573492616415024,""w"":0.9948941469192505}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7732460498809814,""y"":0.8768634796142578,""z"":1.090475082397461},""orientation"":{""x"":0.002531701233237982,""y"":-0.0011198291322216392,""z"":0.0346221923828125,""w"":0.9993966221809387}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10701820999383926,""y"":0.5080546140670776,""z"":0.8175154328346252},""orientation"":{""x"":0.021084867417812347,""y"":-0.0032370884437114,""z"":0.0961688756942749,""w"":0.9951364398002625}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230236053466797,""y"":0.7826762795448303,""z"":1.1107397079467773},""orientation"":{""x"":0.004979065619409084,""y"":0.02785588800907135,""z"":-0.22873952984809875,""w"":0.9730762839317322}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442828893661499,""y"":-0.5740947127342224,""z"":1.2731338739395142},""orientation"":{""x"":-0.03834418207406998,""y"":0.006177615839987993,""z"":0.8695766925811768,""w"":-0.4922681152820587}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21178829669952393,""y"":-1.1500054597854614,""z"":1.1045334339141846},""orientation"":{""x"":-0.032971955835819244,""y"":0.00391862029209733,""z"":0.9699097275733948,""w"":-0.24119003117084503}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6730579137802124,""y"":-0.9439318776130676,""z"":0.19911973178386688},""orientation"":{""x"":-0.028612926602363586,""y"":-0.03137008100748062,""z"":0.999036431312561,""w"":-0.011112255044281483}}}]"
1770511842875736519,1770511842.8757365,world,875525076,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.4061743021011353,""y"":0.6299536228179932,""z"":1.0746448040008545},""orientation"":{""x"":0.00845412164926529,""y"":-0.05535498261451721,""z"":-0.08484246581792831,""w"":0.9948196411132812}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.77326500415802,""y"":0.8768594861030579,""z"":1.0904918909072876},""orientation"":{""x"":0.002534158295020461,""y"":-0.0009911059169098735,""z"":0.03459803760051727,""w"":0.9993975758552551}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.1070791631937027,""y"":0.5080224275588989,""z"":0.8174310326576233},""orientation"":{""x"":0.021210044622421265,""y"":-0.003385116346180439,""z"":0.09642112255096436,""w"":0.9951088428497314}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230133533477783,""y"":0.7826861143112183,""z"":1.1107370853424072},""orientation"":{""x"":0.004961194004863501,""y"":0.027844438329339027,""z"":-0.22874927520751953,""w"":0.9730744361877441}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4428350925445557,""y"":-0.5741379261016846,""z"":1.2731516361236572},""orientation"":{""x"":-0.038527846336364746,""y"":0.006071910262107849,""z"":0.8695675730705261,""w"":-0.4922712743282318}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21179236471652985,""y"":-1.1499707698822021,""z"":1.1044150590896606},""orientation"":{""x"":-0.032779790461063385,""y"":0.0038803054485470057,""z"":0.9698812365531921,""w"":-0.24133123457431793}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6729273796081543,""y"":-0.943925678730011,""z"":0.1992252767086029},""orientation"":{""x"":-0.02993331104516983,""y"":-0.031417399644851685,""z"":0.9990023970603943,""w"":-0.010544165968894958}}}]"
1770511842885606844,1770511842.885607,world,885383854,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.4173336029052734,""y"":0.6350849866867065,""z"":1.0770493745803833},""orientation"":{""x"":0.011411008425056934,""y"":-0.05400945618748665,""z"":-0.08394009619951248,""w"":0.9949406385421753}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7733495235443115,""y"":0.8768578171730042,""z"":1.0904581546783447},""orientation"":{""x"":0.0025588334538042545,""y"":-0.0008847010903991759,""z"":0.034241173416376114,""w"":0.9994099140167236}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10717292875051498,""y"":0.5079982280731201,""z"":0.8174551725387573},""orientation"":{""x"":0.021198200061917305,""y"":-0.003706662217155099,""z"":0.09661683440208435,""w"":0.9950889945030212}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5229885578155518,""y"":0.7826570868492126,""z"":1.1107397079467773},""orientation"":{""x"":0.005020710173994303,""y"":0.02780565805733204,""z"":-0.22877472639083862,""w"":0.9730692505836487}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4427945613861084,""y"":-0.574186384677887,""z"":1.2731314897537231},""orientation"":{""x"":-0.0387253575026989,""y"":0.005973711609840393,""z"":0.8695379495620728,""w"":-0.4923093020915985}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.2117956131696701,""y"":-1.149985909461975,""z"":1.104428768157959},""orientation"":{""x"":-0.032819416373968124,""y"":0.0039054725784808397,""z"":0.9698780179023743,""w"":-0.24133838713169098}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6729540824890137,""y"":-0.9439314007759094,""z"":0.19930614531040192},""orientation"":{""x"":-0.03130750358104706,""y"":-0.031210308894515038,""z"":0.9989680051803589,""w"":-0.01042248960584402}}}]"
1770511842895590073,1770511842.89559,world,895391960,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.428398847579956,""y"":0.6401667594909668,""z"":1.0794134140014648},""orientation"":{""x"":0.01759578101336956,""y"":-0.05404873192310333,""z"":-0.08247620612382889,""w"":0.9949707388877869}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.773299217224121,""y"":0.8768631219863892,""z"":1.0904858112335205},""orientation"":{""x"":0.0025012686382979155,""y"":-0.0006864303140901029,""z"":0.034493837505578995,""w"":0.9994015693664551}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10722937434911728,""y"":0.5078876614570618,""z"":0.817312479019165},""orientation"":{""x"":0.021218115463852882,""y"":-0.004028851166367531,""z"":0.09668789803981781,""w"":0.9950804114341736}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5229791402816772,""y"":0.7826777696609497,""z"":1.1107341051101685},""orientation"":{""x"":0.0049832649528980255,""y"":0.02782277949154377,""z"":-0.22877833247184753,""w"":0.973068118095398}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4427781105041504,""y"":-0.5742313861846924,""z"":1.2731531858444214},""orientation"":{""x"":-0.038881707936525345,""y"":0.005881665740162134,""z"":0.8695151805877686,""w"":-0.4923383295536041}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21174471080303192,""y"":-1.150093674659729,""z"":1.104466199874878},""orientation"":{""x"":-0.03304091840982437,""y"":0.0038814281579107046,""z"":0.9698699116706848,""w"":-0.24134111404418945}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6730774641036987,""y"":-0.9437511563301086,""z"":0.19943414628505707},""orientation"":{""x"":-0.0306438859552145,""y"":-0.031051641330122948,""z"":0.9989855289459229,""w"":-0.011166684329509735}}}]"
1770511842905757955,1770511842.905758,world,905409556,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.43931245803833,""y"":0.6452913880348206,""z"":1.0816601514816284},""orientation"":{""x"":0.02043425850570202,""y"":-0.06220198795199394,""z"":-0.08010134100914001,""w"":0.9946341514587402}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7733691930770874,""y"":0.8768616914749146,""z"":1.0904479026794434},""orientation"":{""x"":0.002593400189653039,""y"":-0.0006031335797160864,""z"":0.03421098366379738,""w"":0.9994111061096191}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10734161734580994,""y"":0.507865846157074,""z"":0.8174592852592468},""orientation"":{""x"":0.02111029624938965,""y"":-0.004812259692698717,""z"":0.0967218428850174,""w"":0.9950759410858154}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5231455564498901,""y"":0.7826433777809143,""z"":1.1108620166778564},""orientation"":{""x"":0.004667500499635935,""y"":0.02791227586567402,""z"":-0.22869618237018585,""w"":0.973086416721344}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442808151245117,""y"":-0.5742068886756897,""z"":1.2731683254241943},""orientation"":{""x"":-0.03921850398182869,""y"":0.0056730941869318485,""z"":0.8694862723350525,""w"":-0.4923650324344635}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21186360716819763,""y"":-1.1500520706176758,""z"":1.104398250579834},""orientation"":{""x"":-0.03294360265135765,""y"":0.004069062415510416,""z"":0.9698861241340637,""w"":-0.24128630757331848}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6734000444412231,""y"":-0.9437550902366638,""z"":0.1993768960237503},""orientation"":{""x"":-0.03028033673763275,""y"":-0.031052876263856888,""z"":0.9989902973175049,""w"":-0.011714739724993706}}}]"
1770511842917649954,1770511842.91765,world,917472188,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.4503810405731201,""y"":0.6503185033798218,""z"":1.0839346647262573},""orientation"":{""x"":0.02540338598191738,""y"":-0.058753833174705505,""z"":-0.07967953383922577,""w"":0.994763195514679}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.773298740386963,""y"":0.8768877983093262,""z"":1.0904581546783447},""orientation"":{""x"":0.002631871495395899,""y"":-0.0005506433662958443,""z"":0.03452489525079727,""w"":0.9994001984596252}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10745047777891159,""y"":0.5079095959663391,""z"":0.8174475431442261},""orientation"":{""x"":0.021334610879421234,""y"":-0.004921862855553627,""z"":0.09699355810880661,""w"":0.9950441718101501}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230743885040283,""y"":0.782776415348053,""z"":1.110695719718933},""orientation"":{""x"":0.005163379944860935,""y"":0.027608390897512436,""z"":-0.22864826023578644,""w"":0.9731038212776184}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442800521850586,""y"":-0.5742081999778748,""z"":1.2731736898422241},""orientation"":{""x"":-0.03929607942700386,""y"":0.005663920659571886,""z"":0.8694833517074585,""w"":-0.49236419796943665}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.2118278592824936,""y"":-1.1500468254089355,""z"":1.1045312881469727},""orientation"":{""x"":-0.032887157052755356,""y"":0.003908904269337654,""z"":0.9699162840843201,""w"":-0.24117542803287506}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6734929084777832,""y"":-0.9439879059791565,""z"":0.1993931382894516},""orientation"":{""x"":-0.03098321706056595,""y"":-0.03153358772397041,""z"":0.9989598393440247,""w"":-0.011178677901625633}}}]"
1770511842925676996,1770511842.925677,world,925433155,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.4614347219467163,""y"":0.6553288102149963,""z"":1.0863319635391235},""orientation"":{""x"":0.03172346577048302,""y"":-0.05544694513082504,""z"":-0.07927660644054413,""w"":0.9948037266731262}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7734253406524658,""y"":0.8768408298492432,""z"":1.09044349193573},""orientation"":{""x"":0.0026072782929986715,""y"":-0.0004081971710547805,""z"":0.03418060019612312,""w"":0.9994121789932251}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10755786299705505,""y"":0.507872998714447,""z"":0.8174495697021484},""orientation"":{""x"":0.021351952105760574,""y"":-0.005343831609934568,""z"":0.09713270515203476,""w"":0.995028018951416}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230088233947754,""y"":0.7826731204986572,""z"":1.1107944250106812},""orientation"":{""x"":0.004793074913322926,""y"":0.028100445866584778,""z"":-0.22889403998851776,""w"":0.9730338454246521}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442732334136963,""y"":-0.5743134617805481,""z"":1.2731508016586304},""orientation"":{""x"":-0.03907041624188423,""y"":0.0057919202372431755,""z"":0.8695002198219299,""w"":-0.4923507869243622}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.2118120640516281,""y"":-1.1499799489974976,""z"":1.1044420003890991},""orientation"":{""x"":-0.032758522778749466,""y"":0.0038896736223250628,""z"":0.969896674156189,""w"":-0.2412719875574112}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6735413074493408,""y"":-0.9439910054206848,""z"":0.1994040310382843},""orientation"":{""x"":-0.03131503611803055,""y"":-0.03150166943669319,""z"":0.9989506006240845,""w"":-0.011165563017129898}}}]"
1770511842936139943,1770511842.93614,world,935875772,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.472642421722412,""y"":0.6603267788887024,""z"":1.0885884761810303},""orientation"":{""x"":0.03272465616464615,""y"":-0.05844486132264137,""z"":-0.07772282510995865,""w"":0.994722306728363}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7734144926071167,""y"":0.8768531084060669,""z"":1.0904922485351562},""orientation"":{""x"":0.0025337638799101114,""y"":-0.0003234120667912066,""z"":0.034323953092098236,""w"":0.9994074702262878}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10765333473682404,""y"":0.5078664422035217,""z"":0.8174160122871399},""orientation"":{""x"":0.021377619355916977,""y"":-0.005676099564880133,""z"":0.09720417112112045,""w"":0.9950186610221863}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5229896306991577,""y"":0.782684326171875,""z"":1.1107819080352783},""orientation"":{""x"":0.004884907975792885,""y"":0.02768631838262081,""z"":-0.22856026887893677,""w"":0.9731237292289734}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442730665206909,""y"":-0.5743168592453003,""z"":1.273132562637329},""orientation"":{""x"":-0.03905168175697327,""y"":0.005792406853288412,""z"":0.8695180416107178,""w"":-0.4923207759857178}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21185047924518585,""y"":-1.1499801874160767,""z"":1.1044423580169678},""orientation"":{""x"":-0.03274637088179588,""y"":0.003869632026180625,""z"":0.9698874354362488,""w"":-0.24131111800670624}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6736105680465698,""y"":-0.9439892172813416,""z"":0.19940631091594696},""orientation"":{""x"":-0.031512483954429626,""y"":-0.031554631888866425,""z"":0.998943030834198,""w"":-0.011138368397951126}}}]"
1770511842945790309,1770511842.9457903,world,945502708,1770511842,"[{""name"":""cf1"",""pose"":{""position"":{""x"":1.483307123184204,""y"":0.6652233004570007,""z"":1.0909087657928467},""orientation"":{""x"":0.03694751113653183,""y"":-0.057520464062690735,""z"":-0.07583298534154892,""w"":0.9947741627693176}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7734624147415161,""y"":0.8768560290336609,""z"":1.0904940366744995},""orientation"":{""x"":0.0025064554065465927,""y"":-0.0003210160357411951,""z"":0.03422870859503746,""w"":0.9994108080863953}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10775089263916016,""y"":0.5078518390655518,""z"":0.8174173831939697},""orientation"":{""x"":0.02141246758401394,""y"":-0.005998824257403612,""z"":0.0973026379942894,""w"":0.9950063824653625}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.522810459136963,""y"":0.7827305793762207,""z"":1.1106679439544678},""orientation"":{""x"":0.005032082088291645,""y"":0.02797345072031021,""z"":-0.22882910072803497,""w"":0.9730516076087952}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442725896835327,""y"":-0.5743252038955688,""z"":1.2731311321258545},""orientation"":{""x"":-0.03895450383424759,""y"":0.005832850467413664,""z"":0.8695214986801147,""w"":-0.4923218786716461}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21180352568626404,""y"":-1.1500273942947388,""z"":1.104344129562378},""orientation"":{""x"":-0.03283769264817238,""y"":0.0039111776277422905,""z"":0.9698498249053955,""w"":-0.24144914746284485}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6736551523208618,""y"":-0.9439864158630371,""z"":0.19938577711582184},""orientation"":{""x"":-0.031585101038217545,""y"":-0.03153715282678604,""z"":0.9989415407180786,""w"":-0.01111468393355608}}}]"
